1.003402e-02 	 5.282256e-01 	 1.954689e-02 
1.010241e-02 	 5.270209e-01 	 1.975141e-02 
1.017126e-02 	 5.258435e-01 	 1.993419e-02 
1.024058e-02 	 5.246724e-01 	 2.014252e-02 
1.031037e-02 	 5.235295e-01 	 2.032974e-02 
1.038064e-02 	 5.223939e-01 	 2.054205e-02 
1.045139e-02 	 5.212865e-01 	 2.073384e-02 
1.052262e-02 	 5.201863e-01 	 2.095023e-02 
1.059434e-02 	 5.191128e-01 	 2.114660e-02 
1.066654e-02 	 5.180468e-01 	 2.136712e-02 
1.073924e-02 	 5.170103e-01 	 2.156829e-02 
1.081243e-02 	 5.159863e-01 	 2.179337e-02 
1.088612e-02 	 5.149930e-01 	 2.199970e-02 
1.096031e-02 	 5.140076e-01 	 2.222932e-02 
1.103501e-02 	 5.130444e-01 	 2.244034e-02 
1.111022e-02 	 5.120839e-01 	 2.267400e-02 
1.118594e-02 	 5.111462e-01 	 2.288960e-02 
1.126218e-02 	 5.102154e-01 	 2.312759e-02 
1.133894e-02 	 5.093122e-01 	 2.334822e-02 
1.141621e-02 	 5.084230e-01 	 2.359118e-02 
1.149402e-02 	 5.075682e-01 	 2.381760e-02 
1.157236e-02 	 5.067289e-01 	 2.406606e-02 
1.165123e-02 	 5.059161e-01 	 2.429810e-02 
1.173064e-02 	 5.051079e-01 	 2.455128e-02 
1.181058e-02 	 5.043206e-01 	 2.478824e-02 
1.189108e-02 	 5.035417e-01 	 2.504616e-02 
1.197212e-02 	 5.027901e-01 	 2.528862e-02 
1.205372e-02 	 5.020493e-01 	 2.555180e-02 
1.213587e-02 	 5.013313e-01 	 2.579974e-02 
1.221858e-02 	 5.006187e-01 	 2.606779e-02 
1.230185e-02 	 4.999296e-01 	 2.632106e-02 
1.238569e-02 	 4.992552e-01 	 2.659459e-02 
1.247011e-02 	 4.986146e-01 	 2.685431e-02 
1.255510e-02 	 4.979896e-01 	 2.713406e-02 
1.264066e-02 	 4.973872e-01 	 2.739982e-02 
1.272682e-02 	 4.967880e-01 	 2.768461e-02 
1.281355e-02 	 4.962102e-01 	 2.795574e-02 
1.290088e-02 	 4.956480e-01 	 2.824628e-02 
1.298881e-02 	 4.951201e-01 	 2.852430e-02 
1.307733e-02 	 4.946084e-01 	 2.882150e-02 
1.316646e-02 	 4.941180e-01 	 2.910583e-02 
1.325619e-02 	 4.936306e-01 	 2.940828e-02 
1.334654e-02 	 4.931626e-01 	 2.969810e-02 
1.343750e-02 	 4.927078e-01 	 3.000637e-02 
1.352909e-02 	 4.922832e-01 	 3.030301e-02 
