8.317638e-02 	 7.966118e+03 	 1.375530e+00 	 7.909629e-01 	 5.301960e-02 	 -2.223674e-04 
8.709636e-02 	 7.344077e+03 	 1.374784e+00 	 7.891949e-01 	 5.263401e-02 	 -2.428279e-04 
9.120108e-02 	 6.793391e+03 	 1.373968e+00 	 7.872608e-01 	 5.221366e-02 	 -2.554703e-04 
9.549926e-02 	 6.305859e+03 	 1.373075e+00 	 7.851456e-01 	 5.175567e-02 	 -2.882160e-04 
1.000000e-01 	 5.873918e+03 	 1.372098e+00 	 7.828328e-01 	 5.125694e-02 	 -3.072594e-04 
1.047129e-01 	 5.490642e+03 	 1.371030e+00 	 7.803046e-01 	 5.071422e-02 	 -3.313898e-04 
1.096478e-01 	 5.149700e+03 	 1.369861e+00 	 7.775418e-01 	 5.012410e-02 	 -3.615069e-04 
1.148154e-01 	 4.830224e+03 	 1.368583e+00 	 7.745236e-01 	 4.948294e-02 	 -3.899337e-04 
1.202264e-01 	 4.537811e+03 	 1.367186e+00 	 7.712276e-01 	 4.878697e-02 	 -4.215660e-04 
1.258925e-01 	 4.252669e+03 	 1.365660e+00 	 7.676294e-01 	 4.803226e-02 	 -4.540967e-04 
1.318257e-01 	 3.967367e+03 	 1.363992e+00 	 7.637030e-01 	 4.721472e-02 	 -4.886763e-04 
1.380384e-01 	 3.677398e+03 	 1.362171e+00 	 7.594205e-01 	 4.633019e-02 	 -5.249929e-04 
1.445440e-01 	 3.388394e+03 	 1.360183e+00 	 7.547518e-01 	 4.537444e-02 	 -5.628619e-04 
1.513561e-01 	 3.109509e+03 	 1.358013e+00 	 7.496648e-01 	 4.434326e-02 	 -6.019233e-04 
1.584893e-01 	 2.848064e+03 	 1.355647e+00 	 7.441254e-01 	 4.323248e-02 	 -6.420209e-04 
1.659587e-01 	 2.608773e+03 	 1.353068e+00 	 7.380970e-01 	 4.203808e-02 	 -6.828976e-04 
1.737801e-01 	 2.394233e+03 	 1.350257e+00 	 7.315412e-01 	 4.075630e-02 	 -7.241229e-04 
1.819701e-01 	 2.201138e+03 	 1.347197e+00 	 7.244172e-01 	 3.938372e-02 	 -7.650992e-04 
1.905461e-01 	 2.024419e+03 	 1.343866e+00 	 7.166820e-01 	 3.791747e-02 	 -8.052100e-04 
1.995262e-01 	 1.860111e+03 	 1.340243e+00 	 7.082907e-01 	 3.635535e-02 	 -8.437043e-04 
2.089296e-01 	 1.705148e+03 	 1.336306e+00 	 6.991966e-01 	 3.469605e-02 	 -8.796753e-04 
2.187762e-01 	 1.557575e+03 	 1.332031e+00 	 6.893509e-01 	 3.293938e-02 	 -9.120851e-04 
2.290868e-01 	 1.417879e+03 	 1.327393e+00 	 6.787038e-01 	 3.108654e-02 	 -9.397575e-04 
2.398833e-01 	 1.287006e+03 	 1.322366e+00 	 6.672042e-01 	 2.914040e-02 	 -9.613788e-04 
2.511886e-01 	 1.165597e+03 	 1.316921e+00 	 6.548003e-01 	 2.710585e-02 	 -9.755212e-04 
2.630268e-01 	 1.053853e+03 	 1.311032e+00 	 6.414402e-01 	 2.499016e-02 	 -9.806676e-04 
2.754229e-01 	 9.516516e+02 	 1.304669e+00 	 6.270724e-01 	 2.280336e-02 	 -9.752586e-04 
2.884032e-01 	 8.579966e+02 	 1.297802e+00 	 6.116466e-01 	 2.055868e-02 	 -9.577604e-04 
3.019952e-01 	 7.718032e+02 	 1.290403e+00 	 5.951145e-01 	 1.827296e-02 	 -9.267593e-04 
3.162278e-01 	 6.922227e+02 	 1.282439e+00 	 5.774309e-01 	 1.596712e-02 	 -8.810857e-04 
3.311311e-01 	 6.185610e+02 	 1.273883e+00 	 5.585544e-01 	 1.366654e-02 	 -8.199781e-04 
3.467369e-01 	 5.503652e+02 	 1.264703e+00 	 5.384488e-01 	 1.140153e-02 	 -7.432881e-04 
3.630781e-01 	 4.875304e+02 	 1.254873e+00 	 5.170845e-01 	 9.207620e-03 	 -6.517330e-04 
