1.003402e-02 	 5.229586e-01 	 1.920482e-02 
1.010241e-02 	 5.218213e-01 	 1.950385e-02 
1.017126e-02 	 5.206016e-01 	 1.958723e-02 
1.024058e-02 	 5.194965e-01 	 1.988820e-02 
1.031037e-02 	 5.183120e-01 	 1.997775e-02 
1.038064e-02 	 5.172411e-01 	 2.028086e-02 
1.045139e-02 	 5.160928e-01 	 2.037667e-02 
1.052262e-02 	 5.150558e-01 	 2.068206e-02 
1.059434e-02 	 5.139421e-01 	 2.078410e-02 
1.066654e-02 	 5.129381e-01 	 2.109187e-02 
1.073924e-02 	 5.118621e-01 	 2.120031e-02 
1.081243e-02 	 5.108986e-01 	 2.151091e-02 
1.088612e-02 	 5.098663e-01 	 2.162607e-02 
1.096031e-02 	 5.089401e-01 	 2.193953e-02 
1.103501e-02 	 5.079385e-01 	 2.206091e-02 
1.111022e-02 	 5.070361e-01 	 2.237677e-02 
1.118594e-02 	 5.060607e-01 	 2.250421e-02 
1.126218e-02 	 5.051868e-01 	 2.282279e-02 
1.133894e-02 	 5.042465e-01 	 2.295672e-02 
1.141621e-02 	 5.034128e-01 	 2.327870e-02 
1.149402e-02 	 5.025213e-01 	 2.341981e-02 
1.157236e-02 	 5.017363e-01 	 2.374573e-02 
1.165123e-02 	 5.008872e-01 	 2.389383e-02 
1.173064e-02 	 5.001321e-01 	 2.422299e-02 
1.181058e-02 	 4.993092e-01 	 2.437733e-02 
1.189108e-02 	 4.985823e-01 	 2.470976e-02 
1.197212e-02 	 4.977955e-01 	 2.487090e-02 
1.205372e-02 	 4.971054e-01 	 2.520714e-02 
1.213587e-02 	 4.963528e-01 	 2.537503e-02 
1.221858e-02 	 4.956899e-01 	 2.571475e-02 
1.230185e-02 	 4.949666e-01 	 2.588920e-02 
1.238569e-02 	 4.943409e-01 	 2.623301e-02 
1.247011e-02 	 4.936663e-01 	 2.641510e-02 
1.255510e-02 	 4.930888e-01 	 2.676377e-02 
1.264066e-02 	 4.924529e-01 	 2.695306e-02 
1.272682e-02 	 4.919002e-01 	 2.730546e-02 
1.281355e-02 	 4.912893e-01 	 2.750125e-02 
1.290088e-02 	 4.907725e-01 	 2.785812e-02 
1.298881e-02 	 4.902118e-01 	 2.806189e-02 
1.307733e-02 	 4.897443e-01 	 2.842414e-02 
1.316646e-02 	 4.892214e-01 	 2.863528e-02 
1.325619e-02 	 4.887773e-01 	 2.900155e-02 
1.334654e-02 	 4.882773e-01 	 2.921924e-02 
1.343750e-02 	 4.878650e-01 	 2.959012e-02 
1.352909e-02 	 4.874085e-01 	 2.981564e-02 
1.362129e-02 	 4.870425e-01 	 3.019217e-02 
1.371413e-02 	 4.866310e-01 	 3.042569e-02 
1.380759e-02 	 4.863057e-01 	 3.080767e-02 
1.390170e-02 	 4.859352e-01 	 3.104906e-02 
1.399644e-02 	 4.856512e-01 	 3.143668e-02 
1.409184e-02 	 4.853238e-01 	 3.168613e-02 
1.418788e-02 	 4.850794e-01 	 3.207942e-02 
1.428457e-02 	 4.847878e-01 	 3.233655e-02 
1.438193e-02 	 4.845743e-01 	 3.273507e-02 
1.447995e-02 	 4.843148e-01 	 3.299968e-02 
1.457863e-02 	 4.841357e-01 	 3.340374e-02 
1.467799e-02 	 4.839153e-01 	 3.367637e-02 
1.477803e-02 	 4.837791e-01 	 3.408670e-02 
1.487875e-02 	 4.836080e-01 	 3.436813e-02 
1.498015e-02 	 4.835224e-01 	 3.478541e-02 
1.508225e-02 	 4.833966e-01 	 3.507547e-02 
1.518504e-02 	 4.833440e-01 	 3.549859e-02 
1.528853e-02 	 4.832454e-01 	 3.579600e-02 
1.539273e-02 	 4.832231e-01 	 3.622484e-02 
1.549764e-02 	 4.831665e-01 	 3.653075e-02 
1.560326e-02 	 4.831935e-01 	 3.696681e-02 
1.570960e-02 	 4.831877e-01 	 3.728196e-02 
1.581667e-02 	 4.832614e-01 	 3.772523e-02 
1.592447e-02 	 4.833013e-01 	 3.804931e-02 
1.603300e-02 	 4.834204e-01 	 3.849980e-02 
1.614227e-02 	 4.835083e-01 	 3.883309e-02 
1.625229e-02 	 4.836745e-01 	 3.929105e-02 
1.636305e-02 	 4.838062e-01 	 3.963328e-02 
1.647457e-02 	 4.840099e-01 	 4.009804e-02 
1.658685e-02 	 4.841778e-01 	 4.044862e-02 
1.669990e-02 	 4.844205e-01 	 4.092039e-02 
1.681372e-02 	 4.846342e-01 	 4.128014e-02 
1.692831e-02 	 4.849257e-01 	 4.175983e-02 
1.704368e-02 	 4.851891e-01 	 4.212916e-02 
1.715984e-02 	 4.855286e-01 	 4.261680e-02 
1.727679e-02 	 4.858399e-01 	 4.299561e-02 
1.739454e-02 	 4.862261e-01 	 4.349119e-02 
1.751309e-02 	 4.865844e-01 	 4.387944e-02 
1.763245e-02 	 4.870164e-01 	 4.438296e-02 
1.775262e-02 	 4.874203e-01 	 4.478056e-02 
1.787361e-02 	 4.878968e-01 	 4.529196e-02 
1.799543e-02 	 4.883487e-01 	 4.569915e-02 
1.811808e-02 	 4.888794e-01 	 4.621940e-02 
1.824156e-02 	 4.893928e-01 	 4.663748e-02 
1.836588e-02 	 4.899828e-01 	 4.716717e-02 
1.849105e-02 	 4.905448e-01 	 4.759499e-02 
1.861708e-02 	 4.911710e-01 	 4.813195e-02 
1.874396e-02 	 4.917695e-01 	 4.856828e-02 
1.887171e-02 	 4.924437e-01 	 4.911366e-02 
1.900033e-02 	 4.931040e-01 	 4.956099e-02 
1.912982e-02 	 4.938428e-01 	 5.011651e-02 
1.926020e-02 	 4.945622e-01 	 5.057463e-02 
1.939146e-02 	 4.953523e-01 	 5.113899e-02 
1.952363e-02 	 4.961198e-01 	 5.160676e-02 
1.965669e-02 	 4.969575e-01 	 5.217959e-02 
1.979066e-02 	 4.977748e-01 	 5.265713e-02 
1.992554e-02 	 4.986675e-01 	 5.323920e-02 
2.006134e-02 	 4.995496e-01 	 5.372809e-02 
2.019806e-02 	 5.005133e-01 	 5.432114e-02 
2.033572e-02 	 5.014620e-01 	 5.482156e-02 
2.047432e-02 	 5.024770e-01 	 5.542351e-02 
