1.467799e-02 	 4.633098e+04 	 2.709801e+04 	 1.909763e+03 	 4.628794e+04 	 2.699544e+04 	 1.886694e+03 
1.477803e-02 	 4.633217e+04 	 2.709851e+04 	 1.909757e+03 	 4.628855e+04 	 2.699454e+04 	 1.886364e+03 
1.487875e-02 	 4.633065e+04 	 2.709742e+04 	 1.909637e+03 	 4.628643e+04 	 2.699203e+04 	 1.885923e+03 
1.498015e-02 	 4.632645e+04 	 2.709476e+04 	 1.909407e+03 	 4.628164e+04 	 2.698794e+04 	 1.885371e+03 
1.508225e-02 	 4.632011e+04 	 2.709083e+04 	 1.909088e+03 	 4.627469e+04 	 2.698258e+04 	 1.884740e+03 
1.518504e-02 	 4.631218e+04 	 2.708598e+04 	 1.908702e+03 	 4.626614e+04 	 2.697627e+04 	 1.884038e+03 
1.528853e-02 	 4.630275e+04 	 2.708025e+04 	 1.908254e+03 	 4.625610e+04 	 2.696906e+04 	 1.883237e+03 
1.539273e-02 	 4.629132e+04 	 2.707335e+04 	 1.907722e+03 	 4.624404e+04 	 2.696067e+04 	 1.882381e+03 
1.549764e-02 	 4.627734e+04 	 2.706495e+04 	 1.907085e+03 	 4.622944e+04 	 2.695077e+04 	 1.881400e+03 
1.560326e-02 	 4.626060e+04 	 2.705494e+04 	 1.906333e+03 	 4.621206e+04 	 2.693924e+04 	 1.880327e+03 
1.570960e-02 	 4.624124e+04 	 2.704338e+04 	 1.905472e+03 	 4.619205e+04 	 2.692616e+04 	 1.879106e+03 
1.581667e-02 	 4.621940e+04 	 2.703038e+04 	 1.904509e+03 	 4.616957e+04 	 2.691161e+04 	 1.877805e+03 
1.592447e-02 	 4.619513e+04 	 2.701595e+04 	 1.903444e+03 	 4.614464e+04 	 2.689563e+04 	 1.876396e+03 
1.603300e-02 	 4.616833e+04 	 2.700004e+04 	 1.902274e+03 	 4.611718e+04 	 2.687815e+04 	 1.874865e+03 
1.614227e-02 	 4.613892e+04 	 2.698260e+04 	 1.900996e+03 	 4.608711e+04 	 2.685913e+04 	 1.873236e+03 
1.625229e-02 	 4.610701e+04 	 2.696370e+04 	 1.899614e+03 	 4.605453e+04 	 2.683862e+04 	 1.871495e+03 
1.636305e-02 	 4.607287e+04 	 2.694349e+04 	 1.898140e+03 	 4.601971e+04 	 2.681680e+04 	 1.869662e+03 
1.647457e-02 	 4.603675e+04 	 2.692212e+04 	 1.896583e+03 	 4.598291e+04 	 2.679380e+04 	 1.867745e+03 
1.658685e-02 	 4.599861e+04 	 2.689956e+04 	 1.894942e+03 	 4.594408e+04 	 2.676960e+04 	 1.865734e+03 
1.669990e-02 	 4.595816e+04 	 2.687565e+04 	 1.893205e+03 	 4.590293e+04 	 2.674404e+04 	 1.863627e+03 
1.681372e-02 	 4.591512e+04 	 2.685022e+04 	 1.891360e+03 	 4.585919e+04 	 2.671694e+04 	 1.861405e+03 
1.692831e-02 	 4.586942e+04 	 2.682323e+04 	 1.889405e+03 	 4.581278e+04 	 2.668827e+04 	 1.859067e+03 
1.704368e-02 	 4.582111e+04 	 2.679472e+04 	 1.887342e+03 	 4.576376e+04 	 2.665806e+04 	 1.856632e+03 
1.715984e-02 	 4.577026e+04 	 2.676471e+04 	 1.885173e+03 	 4.571219e+04 	 2.662634e+04 	 1.854086e+03 
1.727679e-02 	 4.571689e+04 	 2.673323e+04 	 1.882900e+03 	 4.565810e+04 	 2.659314e+04 	 1.851419e+03 
1.739454e-02 	 4.566104e+04 	 2.670029e+04 	 1.880524e+03 	 4.560152e+04 	 2.655847e+04 	 1.848665e+03 
1.751309e-02 	 4.560272e+04 	 2.666592e+04 	 1.878045e+03 	 4.554247e+04 	 2.652234e+04 	 1.845789e+03 
1.763245e-02 	 4.554199e+04 	 2.663012e+04 	 1.875466e+03 	 4.548100e+04 	 2.648478e+04 	 1.842817e+03 
1.775262e-02 	 4.547889e+04 	 2.659294e+04 	 1.872788e+03 	 4.541715e+04 	 2.644582e+04 	 1.839746e+03 
1.787361e-02 	 4.541343e+04 	 2.655437e+04 	 1.870013e+03 	 4.535093e+04 	 2.640546e+04 	 1.836569e+03 
1.799543e-02 	 4.534536e+04 	 2.651427e+04 	 1.867129e+03 	 4.528211e+04 	 2.636356e+04 	 1.833283e+03 
1.811808e-02 	 4.527432e+04 	 2.647244e+04 	 1.864122e+03 	 4.521030e+04 	 2.631991e+04 	 1.829870e+03 
1.824156e-02 	 4.520007e+04 	 2.642872e+04 	 1.860982e+03 	 4.513529e+04 	 2.627438e+04 	 1.826320e+03 
1.836588e-02 	 4.512304e+04 	 2.638338e+04 	 1.857727e+03 	 4.505749e+04 	 2.622720e+04 	 1.822660e+03 
1.849105e-02 	 4.504387e+04 	 2.633678e+04 	 1.854383e+03 	 4.497755e+04 	 2.617875e+04 	 1.818904e+03 
1.861708e-02 	 4.496304e+04 	 2.628921e+04 	 1.850969e+03 	 4.489592e+04 	 2.612931e+04 	 1.815071e+03 
1.874396e-02 	 4.488011e+04 	 2.624041e+04 	 1.847468e+03 	 4.481221e+04 	 2.607863e+04 	 1.811152e+03 
1.887171e-02 	 4.479444e+04 	 2.619000e+04 	 1.843854e+03 	 4.472574e+04 	 2.602633e+04 	 1.807120e+03 
1.900033e-02 	 4.470551e+04 	 2.613768e+04 	 1.840104e+03 	 4.463602e+04 	 2.597212e+04 	 1.802948e+03 
1.912982e-02 	 4.461355e+04 	 2.608359e+04 	 1.836229e+03 	 4.454326e+04 	 2.591611e+04 	 1.798645e+03 
1.926020e-02 	 4.451895e+04 	 2.602795e+04 	 1.832245e+03 	 4.444785e+04 	 2.585856e+04 	 1.794233e+03 
1.939146e-02 	 4.442202e+04 	 2.597095e+04 	 1.828164e+03 	 4.435011e+04 	 2.579962e+04 	 1.789721e+03 
1.952363e-02 	 4.432281e+04 	 2.591261e+04 	 1.823988e+03 	 4.425008e+04 	 2.573934e+04 	 1.785113e+03 
1.965669e-02 	 4.422132e+04 	 2.585293e+04 	 1.819717e+03 	 4.414776e+04 	 2.567770e+04 	 1.780404e+03 
1.979066e-02 	 4.411744e+04 	 2.579186e+04 	 1.815347e+03 	 4.404305e+04 	 2.561465e+04 	 1.775599e+03 
1.992554e-02 	 4.401080e+04 	 2.572917e+04 	 1.810863e+03 	 4.393559e+04 	 2.554998e+04 	 1.770673e+03 
2.006134e-02 	 4.390100e+04 	 2.566463e+04 	 1.806248e+03 	 4.382495e+04 	 2.548346e+04 	 1.765616e+03 
2.019806e-02 	 4.378793e+04 	 2.559817e+04 	 1.801497e+03 	 4.371104e+04 	 2.541500e+04 	 1.760422e+03 
2.033572e-02 	 4.367220e+04 	 2.553015e+04 	 1.796636e+03 	 4.359447e+04 	 2.534498e+04 	 1.755118e+03 
2.047432e-02 	 4.355453e+04 	 2.546100e+04 	 1.791695e+03 	 4.347595e+04 	 2.527382e+04 	 1.749729e+03 
2.061386e-02 	 4.343523e+04 	 2.539089e+04 	 1.786686e+03 	 4.335580e+04 	 2.520168e+04 	 1.744267e+03 
2.075435e-02 	 4.331372e+04 	 2.531948e+04 	 1.781585e+03 	 4.323343e+04 	 2.512824e+04 	 1.738714e+03 
2.089580e-02 	 4.318929e+04 	 2.524638e+04 	 1.776363e+03 	 4.310815e+04 	 2.505308e+04 	 1.733039e+03 
2.103821e-02 	 4.306163e+04 	 2.517137e+04 	 1.771008e+03 	 4.297962e+04 	 2.497602e+04 	 1.727228e+03 
2.118160e-02 	 4.293099e+04 	 2.509462e+04 	 1.765529e+03 	 4.284812e+04 	 2.489722e+04 	 1.721292e+03 
2.132596e-02 	 4.279774e+04 	 2.501634e+04 	 1.759942e+03 	 4.271400e+04 	 2.481688e+04 	 1.715249e+03 
2.147130e-02 	 4.266219e+04 	 2.493672e+04 	 1.754260e+03 	 4.257757e+04 	 2.473518e+04 	 1.709105e+03 
2.161764e-02 	 4.252457e+04 	 2.485588e+04 	 1.748491e+03 	 4.243908e+04 	 2.465226e+04 	 1.702876e+03 
2.176497e-02 	 4.238511e+04 	 2.477396e+04 	 1.742647e+03 	 4.229874e+04 	 2.456825e+04 	 1.696567e+03 
2.191331e-02 	 4.224369e+04 	 2.469090e+04 	 1.736720e+03 	 4.215643e+04 	 2.448308e+04 	 1.690175e+03 
2.206266e-02 	 4.209970e+04 	 2.460633e+04 	 1.730688e+03 	 4.201156e+04 	 2.439640e+04 	 1.683676e+03 
2.221302e-02 	 4.195252e+04 	 2.451989e+04 	 1.724524e+03 	 4.186349e+04 	 2.430785e+04 	 1.677045e+03 
2.236441e-02 	 4.180208e+04 	 2.443155e+04 	 1.718225e+03 	 4.171216e+04 	 2.421740e+04 	 1.670278e+03 
2.251684e-02 	 4.164895e+04 	 2.434163e+04 	 1.711814e+03 	 4.155814e+04 	 2.412536e+04 	 1.663399e+03 
2.267030e-02 	 4.149372e+04 	 2.425048e+04 	 1.705317e+03 	 4.140202e+04 	 2.403209e+04 	 1.656432e+03 
2.282481e-02 	 4.133663e+04 	 2.415824e+04 	 1.698742e+03 	 4.124403e+04 	 2.393772e+04 	 1.649386e+03 
2.298037e-02 	 4.117757e+04 	 2.406485e+04 	 1.692086e+03 	 4.108407e+04 	 2.384219e+04 	 1.642258e+03 
2.313699e-02 	 4.101643e+04 	 2.397024e+04 	 1.685344e+03 	 4.092203e+04 	 2.374543e+04 	 1.635042e+03 
2.329467e-02 	 4.085319e+04 	 2.387439e+04 	 1.678514e+03 	 4.075788e+04 	 2.364744e+04 	 1.627738e+03 
2.345344e-02 	 4.068790e+04 	 2.377736e+04 	 1.671600e+03 	 4.059169e+04 	 2.354825e+04 	 1.620349e+03 
2.361328e-02 	 4.052063e+04 	 2.367916e+04 	 1.664604e+03 	 4.042351e+04 	 2.344789e+04 	 1.612877e+03 
2.377422e-02 	 4.035114e+04 	 2.357965e+04 	 1.657516e+03 	 4.025311e+04 	 2.334623e+04 	 1.605312e+03 
2.393625e-02 	 4.017898e+04 	 2.347859e+04 	 1.650317e+03 	 4.008004e+04 	 2.324300e+04 	 1.597637e+03 
2.409938e-02 	 4.000377e+04 	 2.337574e+04 	 1.642993e+03 	 3.990392e+04 	 2.313799e+04 	 1.589836e+03 
2.426363e-02 	 3.982596e+04 	 2.327137e+04 	 1.635561e+03 	 3.972520e+04 	 2.303146e+04 	 1.581930e+03 
2.442900e-02 	 3.964652e+04 	 2.316605e+04 	 1.628062e+03 	 3.954485e+04 	 2.292398e+04 	 1.573954e+03 
2.459549e-02 	 3.946633e+04 	 2.306029e+04 	 1.620531e+03 	 3.936375e+04 	 2.281604e+04 	 1.565945e+03 
2.476312e-02 	 3.928514e+04 	 2.295394e+04 	 1.612959e+03 	 3.918164e+04 	 2.270751e+04 	 1.557893e+03 
2.493189e-02 	 3.910209e+04 	 2.284649e+04 	 1.605310e+03 	 3.899766e+04 	 2.259789e+04 	 1.549765e+03 
2.510181e-02 	 3.891639e+04 	 2.273750e+04 	 1.597551e+03 	 3.881105e+04 	 2.248672e+04 	 1.541527e+03 
2.527289e-02 	 3.872813e+04 	 2.262702e+04 	 1.589687e+03 	 3.862187e+04 	 2.237405e+04 	 1.533186e+03 
2.544513e-02 	 3.853780e+04 	 2.251532e+04 	 1.581737e+03 	 3.843062e+04 	 2.226018e+04 	 1.524759e+03 
2.561855e-02 	 3.834583e+04 	 2.240266e+04 	 1.573720e+03 	 3.823774e+04 	 2.214535e+04 	 1.516265e+03 
2.579315e-02 	 3.815225e+04 	 2.228906e+04 	 1.565636e+03 	 3.804324e+04 	 2.202957e+04 	 1.507703e+03 
2.596894e-02 	 3.795693e+04 	 2.217444e+04 	 1.557480e+03 	 3.784700e+04 	 2.191277e+04 	 1.499071e+03 
2.614593e-02 	 3.775978e+04 	 2.205875e+04 	 1.549248e+03 	 3.764894e+04 	 2.179491e+04 	 1.490364e+03 
2.632413e-02 	 3.756096e+04 	 2.194208e+04 	 1.540948e+03 	 3.744920e+04 	 2.167607e+04 	 1.481588e+03 
2.650354e-02 	 3.736069e+04 	 2.182457e+04 	 1.532588e+03 	 3.724802e+04 	 2.155639e+04 	 1.472753e+03 
2.668417e-02 	 3.715916e+04 	 2.170631e+04 	 1.524175e+03 	 3.704557e+04 	 2.143596e+04 	 1.463867e+03 
2.686603e-02 	 3.695631e+04 	 2.158729e+04 	 1.515709e+03 	 3.684181e+04 	 2.131476e+04 	 1.454926e+03 
2.704914e-02 	 3.675202e+04 	 2.146742e+04 	 1.507182e+03 	 3.663660e+04 	 2.119272e+04 	 1.445926e+03 
2.723349e-02 	 3.654616e+04 	 2.134663e+04 	 1.498591e+03 	 3.642983e+04 	 2.106977e+04 	 1.436863e+03 
2.741909e-02 	 3.633868e+04 	 2.122490e+04 	 1.489933e+03 	 3.622144e+04 	 2.094588e+04 	 1.427734e+03 
2.760597e-02 	 3.612953e+04 	 2.110219e+04 	 1.481207e+03 	 3.601138e+04 	 2.082101e+04 	 1.418538e+03 
2.779411e-02 	 3.591878e+04 	 2.097854e+04 	 1.472414e+03 	 3.579972e+04 	 2.069521e+04 	 1.409278e+03 
2.798354e-02 	 3.570689e+04 	 2.085423e+04 	 1.463574e+03 	 3.558693e+04 	 2.056875e+04 	 1.399971e+03 
2.817426e-02 	 3.549440e+04 	 2.072957e+04 	 1.454710e+03 	 3.537354e+04 	 2.044195e+04 	 1.390640e+03 
2.836628e-02 	 3.528164e+04 	 2.060474e+04 	 1.445834e+03 	 3.515986e+04 	 2.031497e+04 	 1.381298e+03 
2.855961e-02 	 3.506821e+04 	 2.047953e+04 	 1.436931e+03 	 3.494553e+04 	 2.018761e+04 	 1.371928e+03 
2.875425e-02 	 3.485363e+04 	 2.035364e+04 	 1.427981e+03 	 3.473005e+04 	 2.005957e+04 	 1.362513e+03 
2.895022e-02 	 3.463764e+04 	 2.022693e+04 	 1.418972e+03 	 3.451315e+04 	 1.993072e+04 	 1.353041e+03 
2.914753e-02 	 3.442053e+04 	 2.009956e+04 	 1.409917e+03 	 3.429514e+04 	 1.980123e+04 	 1.343525e+03 
2.934618e-02 	 3.420267e+04 	 1.997176e+04 	 1.400832e+03 	 3.407639e+04 	 1.967130e+04 	 1.333980e+03 
2.954619e-02 	 3.398432e+04 	 1.984367e+04 	 1.391726e+03 	 3.385714e+04 	 1.954108e+04 	 1.324416e+03 
2.974756e-02 	 3.376542e+04 	 1.971525e+04 	 1.382598e+03 	 3.363734e+04 	 1.941054e+04 	 1.314829e+03 
2.995030e-02 	 3.354587e+04 	 1.958646e+04 	 1.373443e+03 	 3.341689e+04 	 1.927963e+04 	 1.305218e+03 
3.015442e-02 	 3.332576e+04 	 1.945734e+04 	 1.364264e+03 	 3.319589e+04 	 1.914840e+04 	 1.295584e+03 
3.035994e-02 	 3.310544e+04 	 1.932809e+04 	 1.355078e+03 	 3.297468e+04 	 1.901705e+04 	 1.285943e+03 
3.056685e-02 	 3.288532e+04 	 1.919897e+04 	 1.345899e+03 	 3.275367e+04 	 1.888581e+04 	 1.276310e+03 
3.077518e-02 	 3.266551e+04 	 1.907002e+04 	 1.336734e+03 	 3.253297e+04 	 1.875475e+04 	 1.266690e+03 
3.098492e-02 	 3.244571e+04 	 1.894109e+04 	 1.327568e+03 	 3.231227e+04 	 1.862369e+04 	 1.257071e+03 
3.119610e-02 	 3.222558e+04 	 1.881195e+04 	 1.318389e+03 	 3.209124e+04 	 1.849245e+04 	 1.247439e+03 
3.140871e-02 	 3.200498e+04 	 1.868255e+04 	 1.309191e+03 	 3.186976e+04 	 1.836094e+04 	 1.237790e+03 
3.162278e-02 	 3.178408e+04 	 1.855296e+04 	 1.299981e+03 	 3.164797e+04 	 1.822926e+04 	 1.228131e+03 
3.183830e-02 	 3.156305e+04 	 1.842331e+04 	 1.290765e+03 	 3.142606e+04 	 1.809751e+04 	 1.218467e+03 
3.205529e-02 	 3.134203e+04 	 1.829365e+04 	 1.281550e+03 	 3.120415e+04 	 1.796576e+04 	 1.208805e+03 
3.227376e-02 	 3.112108e+04 	 1.816405e+04 	 1.272338e+03 	 3.098232e+04 	 1.783406e+04 	 1.199148e+03 
3.249372e-02 	 3.090028e+04 	 1.803452e+04 	 1.263132e+03 	 3.076063e+04 	 1.770245e+04 	 1.189497e+03 
3.271518e-02 	 3.067957e+04 	 1.790506e+04 	 1.253930e+03 	 3.053904e+04 	 1.757091e+04 	 1.179852e+03 
3.293814e-02 	 3.045884e+04 	 1.777557e+04 	 1.244727e+03 	 3.031743e+04 	 1.743935e+04 	 1.170207e+03 
3.316263e-02 	 3.023797e+04 	 1.764602e+04 	 1.235519e+03 	 3.009569e+04 	 1.730772e+04 	 1.160560e+03 
3.338865e-02 	 3.001765e+04 	 1.751677e+04 	 1.226334e+03 	 2.987449e+04 	 1.717641e+04 	 1.150935e+03 
3.361620e-02 	 2.979919e+04 	 1.738862e+04 	 1.217224e+03 	 2.965514e+04 	 1.704616e+04 	 1.141384e+03 
3.384531e-02 	 2.958369e+04 	 1.726219e+04 	 1.208236e+03 	 2.943874e+04 	 1.691763e+04 	 1.131948e+03 
3.407598e-02 	 2.936876e+04 	 1.713610e+04 	 1.199271e+03 	 2.922293e+04 	 1.678942e+04 	 1.122536e+03 
3.430822e-02 	 2.914951e+04 	 1.700749e+04 	 1.190130e+03 	 2.900280e+04 	 1.665876e+04 	 1.112962e+03 
3.454205e-02 	 2.892120e+04 	 1.687359e+04 	 1.180620e+03 	 2.877367e+04 	 1.652292e+04 	 1.103044e+03 
3.477747e-02 	 2.868337e+04 	 1.673415e+04 	 1.170721e+03 	 2.853508e+04 	 1.638166e+04 	 1.092768e+03 
3.501449e-02 	 2.843823e+04 	 1.659043e+04 	 1.160525e+03 	 2.828921e+04 	 1.623625e+04 	 1.082218e+03 
3.525313e-02 	 2.818809e+04 	 1.644380e+04 	 1.150125e+03 	 2.803838e+04 	 1.608800e+04 	 1.071483e+03 
3.549339e-02 	 2.793537e+04 	 1.629568e+04 	 1.139621e+03 	 2.778499e+04 	 1.593831e+04 	 1.060657e+03 
3.573529e-02 	 2.768259e+04 	 1.614752e+04 	 1.129116e+03 	 2.753156e+04 	 1.578861e+04 	 1.049835e+03 
3.597884e-02 	 2.743239e+04 	 1.600087e+04 	 1.118716e+03 	 2.728070e+04 	 1.564041e+04 	 1.039117e+03 
3.622405e-02 	 2.718749e+04 	 1.585731e+04 	 1.108534e+03 	 2.703512e+04 	 1.549526e+04 	 1.028607e+03 
3.647094e-02 	 2.695059e+04 	 1.571842e+04 	 1.098679e+03 	 2.679751e+04 	 1.535469e+04 	 1.018406e+03 
3.671950e-02 	 2.672221e+04 	 1.558451e+04 	 1.089171e+03 	 2.656838e+04 	 1.521900e+04 	 1.008533e+03 
3.696976e-02 	 2.650105e+04 	 1.545480e+04 	 1.079959e+03 	 2.634642e+04 	 1.508744e+04 	 9.989364e+02 
3.722172e-02 	 2.628570e+04 	 1.532849e+04 	 1.070984e+03 	 2.613025e+04 	 1.495921e+04 	 9.895645e+02 
3.747540e-02 	 2.607469e+04 	 1.520471e+04 	 1.062186e+03 	 2.591841e+04 	 1.483346e+04 	 9.803611e+02 
3.773081e-02 	 2.586649e+04 	 1.508257e+04 	 1.053504e+03 	 2.570936e+04 	 1.470933e+04 	 9.712666e+02 
3.798796e-02 	 2.565950e+04 	 1.496114e+04 	 1.044871e+03 	 2.550152e+04 	 1.458590e+04 	 9.622221e+02 
3.824687e-02 	 2.545225e+04 	 1.483956e+04 	 1.036228e+03 	 2.529344e+04 	 1.446235e+04 	 9.531724e+02 
3.850754e-02 	 2.524462e+04 	 1.471775e+04 	 1.027570e+03 	 2.508497e+04 	 1.433859e+04 	 9.441140e+02 
3.876998e-02 	 2.503709e+04 	 1.459602e+04 	 1.018918e+03 	 2.487662e+04 	 1.421491e+04 	 9.350637e+02 
3.903421e-02 	 2.483018e+04 	 1.447464e+04 	 1.010290e+03 	 2.466888e+04 	 1.409160e+04 	 9.260414e+02 
3.930025e-02 	 2.462441e+04 	 1.435393e+04 	 1.001710e+03 	 2.446229e+04 	 1.396896e+04 	 9.170677e+02 
