1.018152e-06 	 1.265251e+01 	 7.404223e+00 	 5.226510e-01 	 -3.789898e-13 
1.055450e-06 	 1.308860e+01 	 7.659423e+00 	 5.406652e-01 	 -4.173890e-13 
1.094114e-06 	 1.353973e+01 	 7.923420e+00 	 5.593002e-01 	 -4.606057e-13 
1.134194e-06 	 1.400640e+01 	 8.196515e+00 	 5.785775e-01 	 -5.061556e-13 
1.175743e-06 	 1.448915e+01 	 8.479023e+00 	 5.985193e-01 	 -5.609491e-13 
1.218814e-06 	 1.498855e+01 	 8.771268e+00 	 6.191484e-01 	 -6.185579e-13 
1.263463e-06 	 1.550516e+01 	 9.073586e+00 	 6.404885e-01 	 -6.848121e-13 
1.309747e-06 	 1.603957e+01 	 9.386324e+00 	 6.625641e-01 	 -7.509357e-13 
1.357727e-06 	 1.659241e+01 	 9.709842e+00 	 6.854006e-01 	 -8.328477e-13 
1.407465e-06 	 1.716429e+01 	 1.004451e+01 	 7.090242e-01 	 -9.228536e-13 
1.459024e-06 	 1.775589e+01 	 1.039071e+01 	 7.334620e-01 	 -1.017876e-12 
1.512473e-06 	 1.836788e+01 	 1.074885e+01 	 7.587422e-01 	 -1.124095e-12 
1.567879e-06 	 1.900097e+01 	 1.111933e+01 	 7.848936e-01 	 -1.247611e-12 
1.625315e-06 	 1.965587e+01 	 1.150257e+01 	 8.119464e-01 	 -1.382379e-12 
1.684855e-06 	 2.033335e+01 	 1.189903e+01 	 8.399317e-01 	 -1.527623e-12 
1.746576e-06 	 2.103417e+01 	 1.230915e+01 	 8.688815e-01 	 -1.691099e-12 
1.810558e-06 	 2.175915e+01 	 1.273341e+01 	 8.988291e-01 	 -1.872292e-12 
1.876884e-06 	 2.250912e+01 	 1.317229e+01 	 9.298089e-01 	 -2.075040e-12 
1.945640e-06 	 2.328494e+01 	 1.362630e+01 	 9.618565e-01 	 -2.299528e-12 
2.016915e-06 	 2.408750e+01 	 1.409596e+01 	 9.950087e-01 	 -2.549784e-12 
2.090800e-06 	 2.491772e+01 	 1.458180e+01 	 1.029303e+00 	 -2.831135e-12 
2.167392e-06 	 2.577656e+01 	 1.508439e+01 	 1.064780e+00 	 -3.132606e-12 
2.246790e-06 	 2.666499e+01 	 1.560430e+01 	 1.101480e+00 	 -3.475923e-12 
2.329097e-06 	 2.758405e+01 	 1.614213e+01 	 1.139445e+00 	 -3.861369e-12 
2.414418e-06 	 2.853479e+01 	 1.669850e+01 	 1.178718e+00 	 -4.281412e-12 
2.502865e-06 	 2.951829e+01 	 1.727404e+01 	 1.219344e+00 	 -4.748186e-12 
2.594553e-06 	 3.053570e+01 	 1.786943e+01 	 1.261371e+00 	 -5.272589e-12 
2.689599e-06 	 3.158817e+01 	 1.848533e+01 	 1.304847e+00 	 -5.849382e-12 
2.788127e-06 	 3.267691e+01 	 1.912246e+01 	 1.349821e+00 	 -6.490597e-12 
2.890264e-06 	 3.380318e+01 	 1.978155e+01 	 1.396345e+00 	 -7.206632e-12 
