1.000000e-02 	1.383220e+00 	8.092524e-01 	5.708158e-02 	-3.459142e-06 	1.986523e-10 	-1.813945e-14 	-6.792278e-15 	-7.376194e-15 	-7.521088e-15 	-7.392183e-15 	-7.532322e-15 	-7.849830e-15 	-7.812305e-15 	-7.896993e-15 	-7.769382e-15 	-7.872998e-15 	-9.838584e-15 	-8.356746e-15 	-8.295836e-15 	-8.371149e-15 	-7.670294e-15 	-7.862135e-15 	-8.668587e-15 	-7.311738e-15 	-6.757747e-15 	-7.432377e-15 	-5.034692e-15 	-6.261702e-15 	-4.983004e-15 	-5.450337e-15 	-7.489495e-15 	-4.907540e-15 	-1.003132e-15 	-6.190364e-15 	-8.245142e-15 	-6.603722e-15 	-5.863265e-15 	-4.591793e-15 	-1.586411e-15 	-5.101516e-15 	-2.445837e-15 	-5.572340e-15 	-2.037879e-15 	-4.928470e-15 	-6.174297e-15 	-4.303016e-15 	-5.415466e-15 	-4.251969e-15 	-5.287785e-15 	-4.977113e-15 	-4.214861e-15 	-4.508098e-15 	-5.863182e-15 	-2.744500e-15 	-1.415896e-15 	-1.159384e-15 	-1.978565e-16 	-4.928312e-15 	1.015400e-15 	5.489976e-15 	-2.040170e-15 	-5.263450e-16 	2.112096e-15 	-1.093354e-15 	1.021961e-14 	5.776409e-16 	4.960047e-16 	-1.501168e-15 	-2.581843e-15 	1.505427e-15 	3.074699e-15 	7.142694e-15 	8.997505e-15 	-5.475768e-17 	3.878867e-15 	7.251332e-15 	2.736781e-15 	2.633281e-15 	6.413794e-16 	4.779120e-15 	2.430122e-15 	3.535913e-15 	6.639337e-15 	2.376134e-15 	7.625843e-15 	6.942763e-15 	7.051820e-15 	1.699423e-15 	1.641212e-14 	1.015745e-14 	1.478307e-14 	1.035194e-14 	1.710165e-14 	1.229594e-14 	1.303408e-14 	1.501302e-14 	2.477324e-14 	1.522768e-14 	1.228967e-14 	1.261957e-14 	1.193389e-14 	1.195225e-14 	1.592122e-14 	8.407910e-15 	1.134131e-14 	1.063300e-14 	4.156629e-16 	6.450940e-15 	2.900119e-15 	9.647806e-16 	6.115463e-15 	6.595481e-15 	-9.146350e-15 	8.177570e-15 	-2.236884e-15 	-3.958503e-15 	-1.788112e-15 	6.504227e-16 	7.836796e-15 	1.412538e-14 	-1.701339e-16 	3.125111e-15 	9.081591e-16 	1.398076e-15 	-1.286543e-14 	-7.415425e-16 	-1.920118e-15 	-1.232996e-15 	
1.047129e-02 	1.383209e+00 	8.092262e-01 	5.707567e-02 	-3.792444e-06 	2.388044e-10 	-2.178505e-14 	-7.017409e-15 	-7.160076e-15 	-6.439862e-15 	-7.169981e-15 	-8.021003e-15 	-7.837370e-15 	-7.839604e-15 	-8.361268e-15 	-7.600164e-15 	-8.352744e-15 	-6.962366e-15 	-8.353339e-15 	-7.055741e-15 	-7.073168e-15 	-8.114004e-15 	-7.811180e-15 	-6.794352e-15 	-8.230122e-15 	-6.649629e-15 	-4.864197e-15 	-5.787943e-15 	-5.509085e-15 	-3.931122e-15 	-5.070550e-15 	-8.471616e-15 	-7.819743e-15 	-9.658546e-15 	-4.681480e-15 	-4.133247e-15 	-3.324799e-15 	-4.409934e-15 	-2.699163e-15 	-4.240344e-15 	-3.940303e-15 	-4.951672e-15 	-7.133454e-15 	-6.026068e-15 	-1.546919e-15 	-4.748106e-15 	-2.795875e-15 	-3.688215e-15 	-2.825308e-15 	-6.622326e-15 	-4.590914e-15 	-4.346898e-15 	-4.871147e-15 	-2.065663e-15 	-5.783812e-15 	-9.771827e-16 	-6.105119e-15 	1.825975e-15 	-1.295287e-15 	-6.918218e-16 	-1.207009e-16 	-4.818543e-15 	-3.126542e-15 	4.786337e-16 	-2.287685e-15 	-2.008087e-14 	7.609026e-16 	3.076017e-15 	-1.641446e-15 	6.232605e-15 	2.566301e-15 	2.027179e-15 	3.139860e-15 	2.896685e-15 	1.555854e-15 	4.385227e-15 	4.195669e-15 	2.216879e-15 	2.351443e-15 	1.701824e-16 	-2.227968e-15 	8.753959e-15 	6.454018e-15 	4.603785e-15 	-5.488549e-15 	1.229501e-14 	5.950645e-15 	1.139637e-14 	2.617387e-15 	2.223236e-14 	4.232051e-15 	3.828366e-15 	7.939049e-15 	6.267229e-15 	8.378835e-15 	1.300049e-14 	1.014716e-14 	6.275889e-15 	8.693356e-15 	1.328415e-14 	1.534402e-14 	4.971920e-15 	1.155420e-14 	1.089930e-14 	8.618536e-15 	5.527208e-16 	1.071783e-14 	-5.574138e-16 	3.047238e-15 	5.599864e-15 	1.125649e-14 	1.331279e-14 	1.073862e-14 	8.335621e-15 	1.581404e-15 	5.304363e-15 	1.007985e-14 	4.035651e-15 	3.885829e-15 	9.214696e-15 	3.001533e-15 	-1.229170e-16 	8.898503e-15 	8.356269e-15 	4.952904e-15 	3.422916e-15 	9.706873e-17 	-1.993969e-15 	6.017515e-16 	
1.096478e-02 	1.383197e+00 	8.091975e-01 	5.706920e-02 	-4.157816e-06 	2.870690e-10 	-2.618923e-14 	-6.873026e-15 	-6.968764e-15 	-7.039658e-15 	-7.388974e-15 	-8.483575e-15 	-8.265459e-15 	-8.045332e-15 	-8.053914e-15 	-7.720199e-15 	-7.532427e-15 	-8.811456e-15 	-8.060344e-15 	-8.338268e-15 	-7.727389e-15 	-6.520582e-15 	-6.578058e-15 	-7.952162e-15 	-7.022539e-15 	-7.181720e-15 	-4.455557e-15 	-7.207351e-15 	-6.002118e-15 	-3.622399e-15 	-6.287419e-15 	-8.903726e-15 	-4.771919e-15 	-6.420908e-15 	-4.544396e-15 	-6.266752e-15 	-3.930562e-15 	-7.054241e-15 	-5.852755e-15 	-3.636403e-15 	-5.719792e-15 	-1.445159e-15 	-7.494183e-15 	-4.635404e-15 	-3.456841e-15 	-2.959456e-15 	-3.410894e-16 	-7.653203e-15 	-5.466472e-15 	-3.338319e-15 	-3.615036e-15 	-2.132873e-15 	-2.407354e-15 	-5.390848e-15 	4.509629e-17 	-1.053097e-15 	-6.084562e-15 	2.134712e-15 	-4.880473e-15 	-9.920942e-16 	-4.734438e-16 	-2.495415e-15 	4.936128e-15 	1.104541e-15 	-1.602213e-16 	-6.994501e-16 	-2.240001e-15 	2.874589e-16 	-1.213462e-15 	4.190456e-16 	-1.250304e-15 	6.880820e-15 	3.901636e-15 	3.800458e-15 	5.279598e-15 	3.145095e-15 	6.808851e-15 	2.740187e-15 	-4.414344e-15 	9.472805e-17 	8.789871e-16 	-6.836652e-15 	1.979721e-15 	2.846438e-15 	5.420641e-15 	4.829138e-15 	9.076030e-15 	7.088822e-15 	6.824208e-15 	1.179631e-14 	6.803979e-15 	8.899342e-15 	1.079800e-14 	1.110703e-14 	1.678036e-14 	1.629651e-14 	1.104998e-14 	1.417503e-14 	1.035108e-14 	4.052263e-15 	1.203229e-14 	1.277472e-14 	1.174978e-14 	1.575937e-14 	1.066189e-14 	5.839535e-15 	7.196451e-15 	2.985153e-15 	5.846459e-15 	-1.568777e-15 	2.624283e-15 	6.427493e-15 	8.906719e-15 	-1.772254e-15 	2.181801e-15 	6.871200e-15 	7.038095e-15 	9.575760e-15 	5.404977e-15 	9.587374e-15 	1.118825e-16 	-1.041382e-15 	9.404324e-15 	7.464478e-15 	1.198908e-14 	6.977072e-16 	-3.615569e-15 	-2.166732e-15 	-4.301427e-15 	
1.148154e-02 	1.383183e+00 	8.091661e-01 	5.706209e-02 	-4.558334e-06 	3.450833e-10 	-3.233628e-14 	-7.180133e-15 	-7.027485e-15 	-7.587350e-15 	-7.756632e-15 	-8.045205e-15 	-7.904202e-15 	-8.423347e-15 	-7.239868e-15 	-7.535986e-15 	-7.905831e-15 	-8.939048e-15 	-8.049028e-15 	-6.989423e-15 	-7.604240e-15 	-8.102144e-15 	-7.037187e-15 	-8.807747e-15 	-6.418357e-15 	-7.089489e-15 	-4.499433e-15 	-5.064535e-15 	-7.512827e-15 	-4.008663e-15 	-7.221922e-15 	-7.198259e-15 	-7.648111e-15 	-8.103689e-15 	-5.446321e-15 	-6.653847e-15 	-6.396821e-15 	-6.498138e-15 	-5.790076e-15 	-2.228778e-15 	-3.502383e-15 	-3.173737e-16 	-4.851517e-15 	-5.189685e-15 	-9.445393e-16 	-2.331497e-15 	-1.892883e-15 	-4.704597e-15 	-7.531010e-15 	-3.651276e-15 	-5.295491e-15 	-2.332927e-15 	-3.528683e-15 	-2.234806e-15 	-2.069003e-15 	-3.462721e-15 	-3.112678e-15 	2.447667e-15 	-5.814971e-16 	-1.857417e-15 	-1.070545e-15 	-2.775883e-15 	-1.332494e-15 	-3.764362e-17 	1.534447e-15 	-4.433135e-16 	-5.032291e-15 	2.993207e-15 	5.500446e-16 	1.674106e-15 	-4.848368e-16 	6.871186e-16 	1.638102e-15 	5.269036e-15 	-3.068242e-17 	3.814991e-15 	2.403049e-15 	2.051034e-15 	-3.511219e-16 	-2.336940e-15 	-5.721706e-17 	1.839607e-16 	2.553275e-16 	3.281302e-15 	7.272754e-16 	1.605569e-16 	3.875453e-15 	9.034010e-15 	9.577261e-15 	8.045541e-15 	5.943251e-15 	9.931754e-15 	1.148358e-14 	1.904595e-14 	8.586832e-15 	8.854658e-15 	1.490231e-14 	1.168377e-14 	1.051511e-14 	1.467641e-14 	1.677676e-14 	1.361323e-14 	1.364444e-14 	1.797084e-14 	1.822609e-15 	7.107904e-15 	5.334687e-15 	3.687111e-16 	1.685350e-15 	2.515182e-15 	2.990969e-15 	8.583012e-15 	7.603880e-15 	1.218877e-15 	1.510896e-16 	2.812973e-15 	2.880952e-16 	-2.630847e-16 	8.895878e-15 	1.429075e-14 	7.455169e-15 	3.045859e-15 	2.448071e-15 	1.533858e-15 	6.878418e-15 	3.259764e-15 	4.440503e-15 	-5.680855e-15 	6.683159e-16 	
1.202264e-02 	1.383169e+00 	8.091316e-01 	5.705431e-02 	-4.997368e-06 	4.148155e-10 	-4.047527e-14 	-6.946158e-15 	-7.277856e-15 	-7.757406e-15 	-7.541170e-15 	-7.876985e-15 	-8.062760e-15 	-7.287610e-15 	-7.287477e-15 	-7.664458e-15 	-8.372671e-15 	-7.358417e-15 	-9.214246e-15 	-7.676377e-15 	-9.386355e-15 	-6.356623e-15 	-8.525496e-15 	-9.361221e-15 	-8.415122e-15 	-6.641526e-15 	-3.952057e-15 	-5.334497e-15 	-4.354917e-15 	-5.111377e-15 	-4.415609e-15 	-7.453529e-15 	-5.413769e-15 	-7.041617e-15 	-3.596360e-15 	-6.450491e-15 	-6.568667e-15 	-6.167885e-15 	-6.072481e-15 	-3.832383e-15 	-5.522173e-15 	-3.524188e-15 	-6.787431e-15 	-5.776162e-15 	-5.818548e-15 	-5.671928e-15 	-2.113738e-15 	-4.932731e-15 	-2.531398e-15 	-1.546564e-15 	-5.133484e-15 	-5.695310e-15 	-3.600567e-15 	-6.076919e-15 	-4.456807e-15 	9.850768e-16 	-3.508330e-15 	-4.235391e-15 	-1.792830e-15 	-7.848004e-16 	4.295557e-15 	-3.937411e-15 	7.239982e-17 	-1.154979e-15 	-4.280101e-15 	1.839751e-15 	1.761461e-15 	-2.151751e-15 	-8.959044e-16 	2.498580e-15 	5.950237e-15 	6.711648e-15 	9.900454e-15 	7.579437e-15 	2.243244e-15 	-2.445777e-15 	2.838970e-15 	3.437058e-15 	-9.461267e-16 	1.177495e-15 	-2.389431e-15 	-3.268215e-15 	1.939296e-15 	8.297393e-15 	7.684948e-15 	5.356854e-15 	4.541912e-15 	1.452705e-14 	9.040667e-15 	1.374979e-14 	2.921741e-15 	1.121182e-14 	1.082198e-14 	1.191441e-14 	1.580057e-14 	1.320286e-14 	1.142394e-14 	1.132637e-14 	9.276862e-15 	1.310536e-14 	1.878945e-14 	8.540078e-15 	1.755494e-14 	1.539604e-14 	9.539426e-15 	1.455015e-14 	6.945084e-15 	-4.520694e-15 	4.841073e-15 	3.320461e-15 	3.649640e-15 	1.294514e-14 	8.485858e-15 	-2.014954e-15 	8.575126e-15 	-1.776363e-15 	9.047596e-15 	5.218845e-15 	5.066449e-15 	5.923890e-15 	7.524880e-15 	-1.144734e-14 	8.785549e-15 	-6.836557e-15 	4.030478e-15 	1.570268e-16 	7.458897e-15 	3.462895e-15 	4.167511e-15 	
1.258925e-02 	1.383153e+00 	8.090937e-01 	5.704577e-02 	-5.478608e-06 	4.986304e-10 	-5.092220e-14 	-6.728176e-15 	-6.801044e-15 	-7.574638e-15 	-7.464881e-15 	-7.547289e-15 	-8.045335e-15 	-8.197624e-15 	-7.301534e-15 	-7.191258e-15 	-8.893232e-15 	-7.824966e-15 	-7.332878e-15 	-6.366067e-15 	-7.223897e-15 	-6.268175e-15 	-8.058878e-15 	-7.699169e-15 	-6.861285e-15 	-4.856594e-15 	-6.133134e-15 	-6.413203e-15 	-6.512488e-15 	-6.796290e-15 	-5.610531e-15 	-9.031987e-15 	-6.645778e-15 	-6.888279e-15 	-4.391805e-15 	-5.256534e-15 	-5.924282e-15 	-5.727578e-15 	-3.455342e-15 	-3.605356e-15 	-4.808217e-15 	-4.118516e-15 	-4.529974e-15 	-6.260398e-15 	-7.248483e-16 	-1.923932e-15 	-2.031088e-15 	-5.688684e-15 	-4.159477e-15 	-3.212193e-15 	-2.490222e-15 	-4.466882e-15 	-4.088649e-15 	-2.948274e-15 	-1.651533e-15 	-1.523815e-15 	-3.206328e-15 	1.927355e-15 	1.773317e-15 	-1.878404e-15 	-1.007793e-15 	-5.859262e-15 	-1.148055e-16 	-1.464028e-15 	-1.079580e-15 	2.478861e-15 	1.604133e-16 	-7.597393e-16 	-3.611218e-17 	-3.355939e-16 	7.337917e-16 	5.710810e-15 	2.326434e-15 	6.820822e-15 	1.130884e-15 	7.607114e-16 	6.389606e-15 	8.164270e-15 	-7.208126e-16 	-1.497989e-15 	3.508215e-16 	-9.666924e-15 	2.616695e-15 	4.829261e-15 	1.469012e-15 	8.282918e-15 	9.936649e-16 	1.199082e-14 	1.224467e-14 	1.059991e-14 	8.161046e-15 	1.802656e-14 	9.090537e-15 	1.104106e-14 	1.059962e-14 	1.697924e-14 	8.612885e-15 	1.203489e-14 	1.396160e-14 	7.250602e-15 	1.750105e-14 	1.050076e-14 	9.868807e-15 	1.193430e-14 	5.988362e-15 	1.083969e-14 	1.083049e-14 	4.458350e-15 	6.670557e-15 	2.419355e-16 	1.069402e-14 	1.320972e-14 	3.987568e-15 	-8.316484e-15 	2.487085e-15 	1.415671e-15 	-1.327021e-15 	3.907569e-15 	3.895401e-15 	1.192377e-14 	1.321644e-14 	5.004167e-15 	4.084605e-15 	2.002066e-15 	7.457989e-15 	9.727323e-17 	-3.584537e-15 	-1.053035e-14 	-8.700121e-15 	
1.318257e-02 	1.383136e+00 	8.090523e-01 	5.703641e-02 	-6.006096e-06 	5.993704e-10 	-6.520190e-14 	-6.993076e-15 	-7.015196e-15 	-7.625561e-15 	-7.848164e-15 	-8.932804e-15 	-7.818042e-15 	-7.973243e-15 	-7.761456e-15 	-7.607241e-15 	-8.204456e-15 	-8.117492e-15 	-7.841675e-15 	-6.887397e-15 	-7.949406e-15 	-6.988714e-15 	-8.204776e-15 	-7.913527e-15 	-6.645892e-15 	-6.043900e-15 	-5.197149e-15 	-6.701486e-15 	-6.376792e-15 	-4.943489e-15 	-5.443957e-15 	-8.753496e-15 	-6.867623e-15 	-2.081335e-15 	-6.800271e-15 	-4.770407e-15 	-5.337570e-15 	-6.418864e-15 	-3.850233e-15 	-1.104958e-15 	-4.561779e-15 	-9.944858e-16 	-3.637612e-15 	-1.826987e-15 	-3.455998e-15 	-5.222714e-15 	-4.662624e-15 	-2.984062e-15 	-2.483465e-15 	-9.125683e-15 	-1.252981e-15 	-2.981134e-15 	-5.865105e-15 	-1.921475e-16 	-1.488531e-15 	-2.488547e-15 	-3.324550e-15 	-5.057947e-16 	-1.272816e-15 	-6.391510e-16 	9.698865e-16 	-3.495018e-15 	-6.752243e-16 	-9.357552e-16 	-6.416222e-15 	-8.415567e-15 	-3.792848e-15 	-1.525195e-16 	7.181351e-16 	6.647981e-15 	2.222008e-15 	6.183738e-15 	5.454157e-15 	1.117476e-14 	3.462889e-15 	1.991248e-15 	1.146749e-15 	5.632199e-15 	-2.523715e-15 	2.692936e-15 	2.682469e-15 	2.772671e-16 	5.109902e-15 	8.469582e-15 	7.300873e-16 	7.036126e-15 	7.937667e-15 	1.051198e-14 	2.339239e-15 	-1.006913e-15 	8.273996e-15 	1.065228e-14 	1.403106e-14 	1.350126e-14 	1.145709e-14 	1.556385e-14 	1.239608e-14 	2.547358e-14 	1.172165e-14 	1.029688e-14 	1.054651e-14 	1.059958e-14 	7.138229e-15 	8.110923e-15 	5.769131e-15 	1.157129e-14 	9.530524e-15 	-4.394184e-16 	1.211051e-14 	1.653353e-15 	4.298348e-15 	5.739953e-15 	3.314748e-15 	-8.226100e-15 	2.238166e-15 	2.606632e-15 	7.028498e-15 	3.890539e-15 	-4.843237e-16 	1.035529e-14 	1.018774e-14 	1.269926e-14 	7.605617e-15 	-1.484193e-16 	5.502360e-15 	5.681087e-16 	-2.701323e-15 	-7.910795e-15 	1.185157e-15 	
1.380384e-02 	1.383117e+00 	8.090068e-01 	5.702615e-02 	-6.584258e-06 	7.204491e-10 	-8.383570e-14 	-6.805513e-15 	-7.072554e-15 	-6.689549e-15 	-7.514686e-15 	-8.165006e-15 	-8.147249e-15 	-7.893262e-15 	-7.760198e-15 	-7.161953e-15 	-7.935581e-15 	-6.916328e-15 	-7.449093e-15 	-6.266160e-15 	-8.073459e-15 	-6.494234e-15 	-7.949695e-15 	-9.556926e-15 	-7.787971e-15 	-7.633751e-15 	-6.685349e-15 	-5.746965e-15 	-6.750111e-15 	-5.260945e-15 	-6.583175e-15 	-9.662589e-15 	-6.478713e-15 	-4.164573e-15 	-5.605207e-15 	-7.163905e-15 	-5.423220e-15 	-5.833900e-15 	-5.410504e-15 	-4.606244e-15 	-2.227411e-15 	-3.496623e-15 	-5.483666e-15 	-3.106685e-15 	-3.239136e-15 	-8.372909e-15 	-2.308685e-15 	-5.042315e-15 	-4.705603e-15 	-7.756687e-15 	-4.697389e-15 	-2.208754e-15 	-3.958301e-15 	-6.234437e-15 	-4.899913e-15 	-2.030289e-15 	-4.712226e-15 	1.731366e-15 	-1.943148e-15 	-3.090195e-16 	1.696599e-15 	-2.959576e-15 	3.189716e-16 	-1.667641e-15 	-3.790690e-15 	-4.617849e-16 	-1.448828e-15 	-1.168138e-15 	6.390396e-16 	5.044995e-15 	-3.613597e-16 	2.518169e-15 	1.289149e-15 	7.748983e-15 	3.384558e-15 	3.584065e-15 	4.457165e-15 	2.351639e-15 	3.231819e-15 	-9.837795e-16 	2.131418e-15 	-2.789319e-15 	5.985283e-15 	7.049228e-15 	1.899363e-15 	5.367660e-15 	4.777341e-15 	1.287018e-14 	6.525838e-15 	1.488165e-14 	3.554551e-15 	8.976548e-15 	1.018679e-14 	1.241201e-14 	1.061477e-14 	1.335829e-14 	1.128096e-14 	2.111567e-14 	1.004071e-14 	1.102064e-14 	1.925875e-14 	1.023580e-14 	1.816535e-14 	1.424932e-14 	1.072287e-14 	2.178365e-15 	1.246560e-14 	-2.831276e-15 	3.422568e-15 	4.490598e-15 	1.211877e-14 	1.477538e-14 	1.132407e-14 	4.575909e-15 	5.272185e-15 	4.505550e-15 	-5.491359e-15 	-1.159630e-15 	2.871882e-15 	5.282223e-16 	-5.456491e-15 	-5.184722e-15 	7.301923e-15 	3.323017e-15 	6.578727e-15 	2.128603e-15 	-1.606822e-15 	-3.894001e-15 	4.126691e-15 	
1.445440e-02 	1.383096e+00 	8.089569e-01 	5.701489e-02 	-7.217937e-06 	8.659686e-10 	-1.080697e-13 	-6.945044e-15 	-7.421484e-15 	-7.309461e-15 	-7.982264e-15 	-9.207964e-15 	-8.835620e-15 	-8.082680e-15 	-7.712527e-15 	-7.057162e-15 	-8.169066e-15 	-7.571529e-15 	-7.413745e-15 	-6.649152e-15 	-7.420844e-15 	-7.037419e-15 	-7.293910e-15 	-8.235244e-15 	-8.679348e-15 	-6.245959e-15 	-6.115744e-15 	-4.442408e-15 	-6.411607e-15 	-3.925838e-15 	-6.273545e-15 	-7.324545e-15 	-5.289830e-15 	-3.448721e-15 	-6.456067e-15 	-7.564214e-15 	-5.763258e-15 	-6.165655e-15 	-5.921641e-15 	-4.210385e-15 	-2.451534e-15 	-5.178365e-15 	-5.423989e-15 	-6.243670e-15 	-4.179037e-15 	-7.845080e-15 	-2.737606e-15 	-5.486366e-15 	-3.645976e-15 	-2.419648e-15 	-6.872719e-15 	-5.991303e-15 	-3.507037e-15 	-6.116135e-15 	-2.937671e-15 	-3.612631e-15 	-3.281388e-15 	3.020018e-15 	-2.937998e-15 	1.555917e-15 	-2.299816e-15 	-1.694764e-15 	4.616163e-15 	1.864144e-15 	-6.275948e-16 	1.600854e-15 	3.913640e-15 	3.087074e-15 	1.252345e-15 	-5.338898e-16 	-7.273689e-16 	6.402737e-15 	5.246090e-15 	9.342195e-15 	3.544023e-15 	1.587169e-15 	3.546464e-15 	7.115198e-15 	3.340104e-15 	4.933314e-15 	-2.122227e-15 	4.676924e-15 	2.106696e-15 	-2.426357e-15 	5.091522e-16 	9.874674e-15 	2.899042e-15 	8.852414e-15 	8.464589e-15 	1.062110e-14 	7.626002e-15 	1.140580e-14 	1.075858e-14 	1.073667e-14 	1.228762e-14 	1.038255e-14 	1.228113e-14 	2.330449e-15 	7.399473e-15 	1.048051e-14 	9.751264e-15 	1.161480e-14 	1.372981e-14 	8.355027e-15 	6.335120e-15 	2.994582e-15 	4.470859e-16 	-1.888151e-15 	1.416799e-15 	2.898059e-15 	6.528587e-15 	6.236592e-15 	9.212427e-15 	-1.030625e-14 	8.739094e-15 	1.067652e-14 	8.315248e-15 	7.793929e-15 	4.312678e-15 	4.693206e-15 	2.474352e-15 	-5.152092e-15 	3.183659e-15 	2.051155e-15 	4.303432e-15 	6.357701e-15 	1.716097e-15 	1.507931e-15 	-2.579076e-15 	
1.513561e-02 	1.383073e+00 	8.089022e-01 	5.700256e-02 	-7.912438e-06 	1.040857e-09 	-1.404418e-13 	-6.813789e-15 	-7.253285e-15 	-7.138615e-15 	-7.296968e-15 	-8.294808e-15 	-8.080110e-15 	-7.827631e-15 	-7.665150e-15 	-8.287356e-15 	-8.562162e-15 	-8.096872e-15 	-7.938794e-15 	-5.334698e-15 	-7.519611e-15 	-7.575061e-15 	-8.250890e-15 	-6.981342e-15 	-7.136071e-15 	-5.380752e-15 	-4.741500e-15 	-4.532856e-15 	-4.872789e-15 	-5.348785e-15 	-5.264137e-15 	-8.952416e-15 	-4.888427e-15 	-6.512564e-15 	-7.093600e-15 	-7.092660e-15 	-6.097784e-15 	-5.414835e-15 	-4.426113e-15 	-4.351915e-15 	-3.576766e-15 	-3.732860e-15 	-8.436838e-15 	-3.981769e-15 	-3.960755e-15 	-2.351992e-15 	-1.515346e-15 	-6.757139e-15 	-2.866227e-15 	-2.580960e-15 	-5.377359e-15 	-5.106427e-15 	-3.655732e-15 	-6.218333e-15 	-1.518498e-15 	8.221946e-16 	4.978958e-16 	2.873334e-15 	-4.269360e-15 	2.677022e-16 	1.316500e-15 	-5.946422e-15 	-9.287349e-16 	2.791477e-15 	-5.079459e-15 	2.018308e-15 	2.441193e-15 	2.623494e-15 	-4.989133e-16 	4.777090e-15 	8.853377e-16 	1.616052e-15 	5.536761e-15 	6.826797e-15 	5.940284e-16 	2.497469e-15 	2.293859e-15 	6.840328e-15 	-2.867441e-15 	2.777899e-15 	1.228802e-16 	2.996583e-15 	4.233574e-15 	3.869298e-15 	4.887381e-15 	4.865140e-15 	4.905368e-15 	1.425350e-14 	1.531496e-14 	6.944899e-15 	5.984589e-15 	1.116221e-14 	1.516579e-14 	1.223092e-14 	1.150704e-14 	9.798595e-15 	9.629170e-15 	1.283891e-14 	1.020785e-14 	7.018948e-15 	2.049565e-14 	1.102685e-14 	8.170860e-15 	1.063796e-14 	1.277160e-14 	4.577706e-15 	9.082073e-15 	-2.771915e-15 	-3.308512e-17 	-1.287373e-15 	3.521811e-15 	1.002911e-14 	5.887841e-15 	-2.087161e-15 	5.110756e-15 	3.675502e-15 	1.716616e-15 	7.425854e-15 	1.256931e-14 	2.035844e-15 	3.802624e-15 	4.087962e-15 	-9.595714e-16 	5.363436e-15 	5.934139e-15 	3.672041e-15 	-4.032394e-15 	-2.247304e-15 	-5.502963e-15 	
