0.080353 0.020000 0.006719 -0.003078
0.082224 0.020000 -0.001216 -0.002046
0.084140 0.030000 0.053406 -0.001749
0.086099 0.040000 -0.059478 0.007064
0.088105 0.030000 0.042516 0.003880
0.090157 0.020000 -0.004621 -0.064607
0.092257 0.040000 0.009717 0.084351
0.094406 0.050000 0.028039 -0.065449
0.096605 0.080000 0.023500 0.130374
0.098855 0.050000 -0.065171 0.011665
0.101158 0.070000 -0.051897 -0.020069
0.103514 0.010000 -0.024953 0.033539
0.105925 0.060000 -0.038659 -0.074319
0.108393 0.050000 0.039004 0.096568
0.110917 0.030000 0.030246 0.038996
0.113501 0.060000 0.034121 -0.041412
0.116145 0.080000 0.040135 -0.000373
0.118850 0.070000 -0.077457 0.037137
0.121619 0.110000 0.096301 -0.181651
0.124451 0.110000 0.016636 -0.161377
0.127350 0.080000 -0.062135 0.001636
0.130317 0.060000 -0.024844 -0.012587
0.133352 0.130000 -0.002641 0.068021
0.136458 0.130000 -0.035236 0.135312
0.139637 0.130000 -0.099631 0.046837
0.142889 0.120000 -0.013267 0.110705
0.146218 0.140000 0.156606 0.048325
0.149624 0.120000 -0.073747 -0.013752
0.153109 0.230000 0.086678 0.048847
0.156675 0.240000 0.096240 0.101688
0.160325 0.160000 0.088865 0.090922
0.164059 0.150000 0.042328 0.089726
0.167880 0.210000 0.078159 0.158663
0.171791 0.280000 0.209938 -0.074126
0.175792 0.190000 0.198626 0.038604
0.179887 0.310000 -0.105267 -0.002261
0.184077 0.140000 0.017601 -0.112987
0.188365 0.260000 -0.099766 -0.164459
0.192752 0.280000 0.122667 0.067711
0.197242 0.240000 -0.058650 -0.013515
0.201837 0.380000 0.165966 -0.216038
0.206538 0.300000 -0.084094 0.258014
0.211349 0.370000 -0.210826 0.051871
0.216272 0.340000 -0.077691 0.197506
0.221309 0.400000 0.057995 0.075048
0.226464 0.450000 0.023259 0.093975
0.231739 0.390000 0.092458 0.077201
0.237137 0.360000 0.053588 -0.053133
0.242661 0.500000 0.081734 0.196568
0.248313 0.490000 -0.019763 0.040101
0.254097 0.550000 0.131508 0.022675
0.260016 0.570000 -0.064393 0.231090
0.266073 0.590000 0.159016 -0.098476
0.272270 0.580000 0.085584 -0.029195
0.278612 0.530000 -0.211121 0.187420
0.285102 0.540000 0.076526 0.077119
0.291743 0.670000 -0.050584 0.089509
0.298538 0.640000 -0.019585 -0.361322
0.305492 0.720000 0.037815 0.182563
0.312608 0.760000 -0.068268 0.058722
0.319890 0.650000 -0.027138 0.101446
0.327341 0.850000 0.142274 -0.033748
0.334965 0.750000 0.121851 0.034929
0.342768 0.820000 -0.084501 -0.112197
0.350752 0.810000 -0.103723 -0.030738
0.358922 0.890000 -0.030738 0.060907
0.367282 0.880000 -0.060370 -0.007047
0.375837 0.880000 0.019445 0.068277
0.384592 0.890000 -0.011808 -0.083360
0.393550 0.890000 -0.128958 -0.041136
0.402717 0.960000 0.020640 -0.000921
0.412098 0.920000 -0.100048 -0.185807
0.421697 0.950000 0.035003 0.076213
0.431519 0.940000 -0.039134 -0.006232
0.441570 0.940000 -0.001334 -0.023681
0.451856 0.920000 0.081362 0.018088
0.462381 0.920000 -0.019708 -0.085987
0.473151 0.950000 0.067808 -0.023104
0.484172 0.960000 0.010230 0.080094
0.495450 0.970000 0.065422 -0.063332
0.506991 0.970000 0.008377 -0.103102
0.518800 0.940000 -0.096749 -0.082770
0.530884 0.960000 -0.025185 0.053227
0.543250 0.940000 0.059236 0.024731
0.555904 0.950000 0.041063 0.079445
0.568853 0.910000 -0.064624 0.005223
0.582103 0.940000 -0.022949 -0.007930
0.595662 0.940000 -0.118259 0.051057
0.609537 0.910000 -0.089059 -0.141299
0.623735 0.950000 -0.133672 -0.059675
0.638263 0.930000 -0.044886 -0.001696
0.653131 0.920000 -0.061228 0.085130
0.668344 0.860000 -0.009729 -0.193623
0.683912 0.870000 -0.159647 0.130694
0.699842 0.840000 -0.045143 -0.249971
0.716143 0.900000 -0.040301 0.027920
0.732825 0.830000 -0.129824 -0.188863
0.749894 0.910000 0.002441 -0.053765
0.767361 28.274058 -67.769302 89.566174
0.785236 0.880000 0.046700 -0.085034
0.803526 0.870000 0.063328 0.032300
0.822243 0.830000 -0.106514 0.013980
0.841395 0.830000 -0.084134 0.276813
0.860994 0.840000 -0.113287 -0.002445
0.881049 0.790000 -0.003297 0.144137
0.901571 0.760000 -0.077583 -0.350654
0.922571 0.810000 0.140732 0.162262
0.944061 0.780000 -0.027154 -0.093049
0.966051 0.790000 0.065778 -0.154889
0.988553 0.690000 0.013554 -0.143905
1.011579 0.700000 -0.039974 0.032228
1.035142 0.670000 -0.079954 0.182935
1.059254 0.690000 -0.021231 -0.262740
1.083927 12.835584 38.117902 1.829793
1.109175 0.600000 0.039412 0.030534
1.135011 0.590000 -0.212519 0.252429
1.161449 0.590000 -0.217829 0.010374
1.188502 0.700000 0.085261 0.014923
1.216186 0.570000 0.253427 -0.133345
1.244515 7.172574 -1.137254 -21.520351
1.273503 0.480000 -0.008250 0.084819
1.303167 0.470000 -0.028642 -0.226122
1.333521 0.440601 0.071497 -0.508625
1.364583 0.530000 -0.131651 -0.174991
1.396368 0.430890 0.150516 0.226618
1.428894 0.453297 -0.081467 0.000845
1.462177 12.424980 -30.348566 40.605642
1.496236 0.178123 -0.132072 0.177121
1.531087 0.123896 -0.054483 0.202684
1.566751 0.034049 -0.038021 -0.242991
1.603245 3.999171 -7.015795 2.474429
1.640590 0.006105 0.161544 0.190950
1.678804 0.067383 -0.150949 -0.049642
1.717908 0.158021 0.096697 -0.277081
1.757924 0.108434 -0.042663 -0.000700
1.798871 0.157679 0.063881 -0.051223
1.840772 3.394480 -5.453839 0.024012
1.883649 0.071974 -0.090708 -0.013633
1.927525 0.084371 -0.079805 -0.020706
1.972423 -0.061731 0.156911 -0.184076
2.018366 1.829764 5.647551 0.409744
2.065380 1.530186 7.419768 12.403570
2.113489 0.012317 -0.157198 -0.254712
2.162719 -0.040728 -0.134457 -0.091304
2.213095 -0.062363 0.041823 -0.034878
2.264644 1.366462 5.881389 4.881319
2.317395 1.237418 0.332773 -5.280369
2.371374 -0.126161 -0.054620 0.118106
2.426610 1.303543 -3.315992 2.931520
2.483133 2.435769 -3.614955 -1.962606
2.540973 -0.096367 0.031217 -0.011091
2.600160 -0.213772 -0.001300 -0.270821
2.660725 -0.143587 0.058282 -0.180129
2.722701 2.440297 3.930199 6.140717
2.786121 1.757170 -2.243729 -2.298088
2.851018 -0.240191 -0.039258 -0.164610
2.917427 -0.175849 -0.005304 0.047952
2.985383 -0.208719 0.011357 -0.018363
3.054921 0.338987 -0.920513 -0.437552
3.126079 0.935331 3.406564 -0.080857
3.198895 0.380132 -1.510608 1.950046
3.273407 2.439823 1.401137 2.923331
3.349654 1.607173 5.020988 -0.172269
3.427678 0.701772 -0.967647 -0.343472
3.507519 0.602107 0.568308 2.298304
3.589219 0.577233 0.624925 0.521361
3.672823 1.778561 -2.755160 1.357024
3.758374 0.025168 1.432976 1.939869
3.845918 -0.029579 0.641922 -1.052657
3.935501 0.360696 0.331335 0.005259
4.027170 0.877042 -0.180109 0.074267
4.120975 0.277403 -0.565227 -0.830288
4.216965 -0.417067 -0.013541 -0.033237
4.315191 -0.297643 0.074202 -0.042786
4.415704 0.811882 1.119389 1.253594
4.518559 -0.081764 0.206792 -0.707121
4.623810 0.392366 1.820306 2.083101
4.731513 0.079057 -0.475240 0.102151
4.841724 0.016358 -0.309475 -0.461702
4.954502 0.903557 -1.362153 1.980655
5.069907 0.693570 -0.056796 0.012739
5.188000 0.369281 0.902066 0.278583
5.308844 0.350982 -0.042863 -0.707429
5.432503 0.525063 -0.243322 1.353805
5.559043 1.237238 -0.914164 -0.369986
5.688529 0.546160 1.037347 0.848336
5.821032 0.116742 -0.744259 1.069905
5.956621 0.677007 -1.005024 -0.683459
6.095369 0.583981 1.280322 0.658774
6.237348 0.970696 0.456036 -0.146238
6.382635 0.624832 -0.778159 0.166296
6.531306 0.319093 0.137709 0.113567
6.683439 0.184093 0.394815 0.051996
6.839116 0.437123 -0.869595 0.383801
6.998420 0.867955 0.143126 -0.710030
7.161434 0.572049 -0.412545 -0.085939
7.328245 0.225024 -0.270912 0.012670
7.498942 0.265831 -0.546861 -0.370823
7.673615 0.547246 -0.098377 0.655046
7.852356 0.242581 0.363060 -0.245667
8.035261 0.334072 -0.004827 -1.285322
8.222426 0.498002 0.436060 -0.046238
8.413951 0.502806 -0.102750 1.461380
8.609938 0.404132 0.000345 0.385682
8.810489 0.414133 -0.685727 -0.180254
9.015711 0.222846 0.702904 -0.449098
9.225714 0.519546 -0.004147 -0.819592
9.440609 0.425433 0.561592 -0.301528
9.660509 0.299564 -0.363309 -0.080858
9.885531 0.205695 -0.415538 -0.027692
10.115795 0.169236 -0.423673 0.192727
10.351422 0.101790 0.211762 -1.044696
10.592537 0.245888 -0.031002 0.609375
10.839269 0.223764 0.145419 0.275602
11.091748 -0.033696 -0.196058 -0.089600
11.350108 0.364124 -0.281171 -0.286380
11.614486 0.181145 0.059250 -0.343357
11.885022 0.086220 0.297135 0.166936
12.161860 0.138602 -0.108931 -0.205645
12.445146 0.182725 0.021213 0.193112
12.735031 0.033616 0.025485 -0.006945
13.031668 0.085429 0.131355 0.016490
13.335214 0.158824 -0.246169 0.055185
13.645831 0.038089 -0.113060 -0.055144
13.963684 0.208149 0.185215 -0.141444
14.288940 0.259013 -0.128179 -0.075686
14.621772 0.018027 0.049954 0.115790
14.962357 0.043177 -0.136588 -0.097314
15.310875 0.122293 -0.239360 0.372169
15.667511 0.006853 0.022013 0.019116
16.032454 0.089417 -0.132646 0.292128
16.405898 0.075974 -0.069196 0.226444
16.788040 0.038531 -0.102438 0.083600
17.179084 -0.067486 -0.041003 -0.100699
17.579236 -0.056841 0.157873 -0.265590
17.988709 0.076970 -0.302959 -0.108675
18.407720 -0.052849 -0.078864 0.018246
18.836491 -0.021342 -0.084750 0.412631
19.275249 0.001924 -0.178717 -0.135439
19.724227 0.036238 0.250407 -0.274144
20.183664 0.073748 0.009812 0.117749
20.653802 0.097629 -0.218143 -0.034919
21.134890 -0.024059 -0.086628 -0.079448
21.627185 -0.062735 0.014036 -0.162973
22.130947 -0.054547 0.069091 0.285169
22.646443 0.010201 0.030323 -0.107043
23.173946 -0.044277 -0.119541 0.070547
23.713737 0.068801 0.026097 -0.028746
24.266101 -0.010388 -0.085397 0.127358
24.831331 0.057082 -0.117217 -0.325701
25.409727 -0.029657 -0.032326 -0.150791
26.001596 0.029652 0.095129 -0.139854
26.607251 0.071037 -0.015282 -0.022496
27.227013 -0.054896 0.007569 -0.136524
27.861212 -0.036946 -0.025737 -0.009573
28.510183 -0.052140 -0.075053 -0.099229
29.174270 0.033847 0.128255 0.085876
29.853826 0.042424 -0.088400 0.016524
30.549211 0.047865 -0.199363 -0.013840
31.260794 -0.048029 0.160458 -0.378911
31.988951 0.000774 0.068637 0.166773
32.734069 -0.024443 -0.079099 0.081377
33.496544 -0.023780 0.091778 0.145361
34.276779 -0.002489 0.067442 -0.069995
35.075187 0.033383 -0.032861 -0.015296
35.892193 0.046063 -0.083582 -0.053094
36.728230 0.012239 0.023662 -0.061667
37.583740 0.038030 0.005198 -0.008728
38.459178 0.002514 -0.021710 -0.032978
39.355008 -0.060838 -0.061671 0.048894
40.271703 0.000179 0.056659 0.019738
41.209752 -0.011270 -0.030705 -0.146052
42.169650 -0.036909 0.082695 0.017442
43.151908 0.048671 -0.023776 0.002096
44.157045 0.020649 -0.148058 -0.027514
45.185594 0.018498 -0.007305 -0.108138
46.238102 -0.040844 0.014708 0.068714
47.315126 -0.023055 0.027043 -0.040993
48.417237 -0.014604 0.002977 -0.030708
49.545019 0.019292 -0.031182 -0.031234
50.699071 -0.042677 0.042251 -0.039725
51.880004 0.047802 -0.059736 0.032468
53.088444 0.015677 -0.065176 0.005274
54.325033 0.026125 -0.074853 0.088654
55.590426 0.023725 0.018241 0.003581
56.885293 -0.036219 0.023679 0.014550
58.210322 0.040315 0.022305 -0.041882
59.566214 -0.018963 -0.013418 -0.102356
60.953690 0.019541 -0.059375 -0.042793
62.373484 -0.018544 0.024549 0.050473
63.826349 -0.044991 0.035985 -0.048333
65.313055 -0.025807 0.004975 0.069878
66.834392 -0.030481 -0.024514 0.094196
68.391165 -0.002918 -0.016597 -0.026908
69.984200 0.016309 -0.040626 -0.057463
71.614341 0.012115 -0.004081 -0.031275
73.282453 -0.002857 0.039953 -0.054946
74.989421 0.001224 0.021816 0.022033
76.736149 -0.018368 -0.009222 0.002028
78.523563 0.002307 -0.002609 -0.073037
80.352612 -0.011247 -0.004979 0.067220
82.224265 -0.014537 -0.006624 0.052489
84.139514 0.008685 0.031318 0.039348
86.099375 0.012895 -0.010124 0.016731
88.104887 -0.010009 0.023461 -0.029759
90.157114 0.010674 -0.006201 -0.033814
92.257143 0.009725 -0.027207 -0.011353
94.406088 -0.002462 0.012158 -0.014028
96.605088 -0.000629 -0.010185 -0.005191
98.855309 0.018260 -0.033174 0.017919
101.157945 0.003881 0.001400 0.007494
103.514217 -0.008532 -0.011592 0.040899
105.925373 -0.005198 0.020732 0.030548
108.392691 0.006578 0.006155 -0.047196
110.917482 -0.010529 0.015396 -0.040870
113.501082 0.016984 0.032607 -0.015280
116.144861 0.010579 0.017185 -0.029842
118.850223 0.024123 -0.030682 0.006346
121.618600 0.003682 -0.003906 0.018375
124.451461 -0.014197 -0.014150 -0.015067
127.350308 -0.006501 -0.001036 -0.027906
130.316678 -0.012587 -0.032314 0.003547
133.352143 0.027269 -0.017728 -0.013136
136.458314 -0.005633 -0.004868 -0.010971
139.636836 0.022922 0.030378 0.005722
142.889396 0.008145 -0.026506 0.003289
146.217717 0.001654 -0.022271 0.029359
149.623566 0.000466 0.031750 -0.051170
153.108746 0.003610 0.007268 -0.013091
156.675107 -0.006175 0.039406 0.016452
160.324539 0.000487 0.011048 -0.007158
164.058977 -0.005707 -0.028005 0.042036
167.880402 -0.004014 -0.004683 -0.001851
171.790839 -0.003705 -0.012939 0.035582
175.792361 -0.000676 0.010869 -0.007072
179.887092 0.001905 -0.011693 -0.019546
184.077200 0.006126 -0.004883 -0.019849
188.364909 -0.006516 0.003767 0.015542
192.752491 0.000522 0.008414 0.016862
197.242274 0.009113 -0.000147 -0.041335
201.836636 0.005338 -0.056555 0.035589
206.538016 -0.007048 -0.005515 -0.016479
211.348904 -0.004289 -0.010090 0.017428
216.271852 -0.005759 0.009815 0.011099
221.309471 0.011380 -0.013177 -0.013917
226.464431 0.019102 0.013523 0.002322
231.739465 0.011304 0.001742 0.005805
237.137371 -0.003094 -0.004810 -0.023523
242.661010 -0.009555 -0.019702 0.018337
248.313311 -0.007062 -0.009814 0.032430
254.097271 0.007327 0.018153 0.011623
260.015956 0.008129 -0.010495 -0.007752
266.072506 -0.011509 -0.017460 0.009622
272.270131 -0.002430 0.010230 -0.009789
278.612117 -0.006733 -0.006254 0.019253
285.101827 -0.002404 0.005006 -0.016985
291.742701 -0.006596 -0.014285 0.000960
298.538262 0.009724 0.015458 0.012991
305.492111 0.031380 0.106439 0.203479
312.607937 0.004954 0.063427 0.152259
319.889511 0.061922 0.215059 0.170043
327.340695 -0.007194 0.010380 0.073242
334.965439 0.020251 0.020683 -0.015850
342.767787 0.062838 0.198297 0.033874
350.751874 -0.014054 0.017892 0.053693
358.921935 0.010923 0.001379 -0.007068
367.282300 0.016293 0.053429 -0.025748
375.837404 0.018280 0.121031 -0.108440
384.591782 0.066973 -0.065240 0.070031
393.550075 0.140072 -0.265568 0.303467
