0.083657 0.350000 -0.094049 -0.263713
0.092790 0.390000 -0.087287 0.084528
0.102920 0.530000 0.182689 0.167563
0.114156 0.590000 0.191671 0.208018
0.126619 0.700000 -0.082649 -0.216003
0.140443 0.810000 -0.030898 -0.146299
0.155776 0.770000 0.063079 0.194151
0.172783 0.870000 -0.024677 -0.084640
0.191646 0.760000 0.029142 -0.026193
0.212569 0.750000 -0.187599 0.059845
0.235776 0.720000 0.139710 -0.008518
0.261517 0.640000 0.015770 -0.157868
0.290068 3.877108 10.271497 7.163021
0.321736 1.266886 -2.014971 1.378061
0.356862 1.103126 -2.439055 3.034127
0.395822 0.503819 -0.504086 -0.623064
0.439036 1.536741 2.471767 -0.177047
0.486968 0.630854 0.212653 -1.586445
0.540132 0.988822 -0.514026 -1.416484
0.599101 0.294155 0.363624 -0.637930
0.664508 0.728773 -0.178892 -1.928463
0.737055 0.601912 -0.177460 -1.254568
0.817523 0.777397 1.233146 -0.798710
0.906776 0.944437 0.333390 -0.283885
1.005773 0.366496 -0.363862 0.771759
1.115578 0.645397 -0.555566 0.482863
1.237371 0.489389 -0.371062 0.016870
1.372461 0.082737 -0.349969 0.450298
1.522299 0.358821 -0.136646 0.181409
1.688496 0.348091 -0.150367 0.130840
1.872837 0.103108 -0.203925 0.330926
2.077304 0.167336 -0.121396 0.091321
2.304093 0.043288 -0.022091 -0.096314
2.555642 0.026777 -0.009334 0.217502
2.834654 0.140487 -0.037294 -0.011850
3.144126 0.049869 -0.010313 0.073770
3.487386 -0.011013 0.065832 0.116667
3.868121 0.004361 0.034528 0.083692
4.290422 0.042253 -0.047520 -0.036561
4.758828 0.082718 0.071288 0.014890
5.278372 0.038996 -0.067003 0.001666
5.854637 0.020294 -0.074804 0.069643
6.493816 0.014614 -0.010441 0.016941
7.202778 0.014561 0.017602 0.027397
7.989139 0.033346 -0.040780 0.039893
8.861352 0.036964 -0.008191 0.008002
9.828789 0.022828 -0.013554 0.028447
10.901845 0.027894 -0.029797 0.014023
12.092052 0.009021 -0.004172 0.005634
13.412199 0.032119 -0.038862 -0.004599
14.876474 0.027749 -0.029270 0.015335
16.500610 0.023409 -0.019600 0.015160
18.302061 0.026922 -0.020200 0.007255
20.300185 0.021989 -0.012274 0.016025
22.516454 0.022801 -0.025991 0.018355
